字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
coin_MonsterModel3_des	击败{1}后可以获得的荣誉证明，一枚精品的铭章。可用于解锁征伐图谱和点亮敌方的征伐标记	擊敗{1}後可以獲得的榮譽證明，一枚精品的銘章。可用於解鎖征伐圖譜和點亮敵方的征伐標記	{1}の討伐で得られる名誉の証\n極上のメダルで、討伐図鑑の解放や敵の討伐マーク点灯に使用できる。	{1} 처치 후 획득할 수 있는 명예의 증명. 매우 정교한 훈장이다. 정벌 도감 해제와 적군의 정벌 표식을 활성화하는 데 사용할 수 있다.	An exquisite medal certifying your honor of defeating {1}. Can be used to unlock the Conquest Atlas and light up conquest marks.						0	悖论迷宫怪物图鉴激活道具
coin_Science_use	悖论迷宫专用道具	悖論迷宮專用道具	逆説迷宮専用アイテム	역설적 미로 전용 아이템	Paradoxical Labyrinth item						0	
coin_BattleCoin_use	悖论迷宫专用道具	悖論迷宮專用道具	逆説迷宮専用アイテム	역설적 미로 전용 아이템	Paradoxical Labyrinth item						0	
coin_Exp_use	悖论迷宫经验素材	悖論迷宮經驗素材	逆説迷宮EXP素材	역설적 미로 경험치 소재	Paradoxical Labyrinth EXP material						0	
coin_LotteryTicket_use	悖论迷宫特别嘉勉申领道具	悖論迷宮特別嘉勉申領道具	逆説迷宮の特別報酬交換アイテム	역설적 미로 - 특수 포상 신청 아이템	Paradoxical Labyrinth Special Rewards claim item						0	
coin_Season_use	悖论迷宫的奖励代币	悖論迷宮的獎勵代幣	「逆説迷宮」報酬トークン	역설적 미로 보상 코인	Paradoxical Labyrinth reward token						0	
coin_ScoreModel_use	增益解锁道具	增益解鎖道具	バフ解放アイテム	버프 오픈 아이템	Buff unlock item						0	
coin_MonsterModel1_use	征伐标记道具	征伐標記道具	討伐マークアイテム	정벌 표식 아이템	Conquest mark item						0	悖论迷宫怪物图鉴激活道具
coin_MonsterModel2_use	征伐标记道具	征伐標記道具	討伐マークアイテム	정벌 표식 아이템	Conquest mark item						0	悖论迷宫怪物图鉴激活道具
coin_MonsterModel3_use	征伐标记道具	征伐標記道具	討伐マークアイテム	정벌 표식 아이템	Conquest mark item						0	悖论迷宫怪物图鉴激活道具
difficult_Name_100	迭战模式	迭戰模式	激闘モード	장기전 모드	Shadow Raid Mode						0	
difficult_des_101	轻松的推演过程，不会遇到战术干扰，可获得较少的推演经验和智略点。	輕鬆的推演過程，不會遇到戰術干擾，可獲得較少的推演經驗和智略點。	戦術妨害には遭遇しない。少量の演繹EXPと知謀ポイントを獲得できる。	추론 과정이 쉽고 전술 간섭을 받지 않는다. 적은 추론 경험치와 지능 점수를 획득할 수 있다.	An easy Deduction with no Tactical Interference. You can earn a small amount of Deduction EXP and Intuition Points.						0	
difficult_des_201	轻松的推演过程，偶尔会遇到战术干扰，可获得一般的推演经验和智略点。	輕鬆的推演過程，偶爾會遇到戰術干擾，可獲得一般的推演經驗和智略點。	偶に戦術妨害に遭遇する。演繹EXPと知謀ポイントを獲得できる。	추론 과정이 쉽고 가끔 전술 간섭을 받는다. 적당한 추론 경험치와 지능 점수를 획득할 수 있다.	A standard Deduction with occasional Tactical Interference. You can earn a moderate amount of Deduction EXP and Intuition Points.						0	
difficult_des_301	困难的推演过程，偶尔会遇到战术干扰，敌方显著变强，可获得较多的推演经验和智略点。	困難的推演過程，偶爾會遇到戰術干擾，敵方顯著變強，可獲得較多的推演經驗和智略點。	偶に戦術妨害に遭遇し、敵もかなり強い。大量の演繹EXPと知謀ポイントを獲得できる。	추론 과정이 어렵고 가끔 전술 간섭을 받으며 타깃이 강해진다. 비교적 많은 추론 경험치와 지능 점수를 획득할 수 있다.	A challenging Deduction with occasional Tactical Interference and stronger enemies. You can earn a large amount of Deduction EXP and Intuition Points.						0	
difficult_des_401	高压的推演过程，经常遇到战术干扰，敌方数量众多且极具挑战性，可获得较多的推演经验和智略点。	高壓的推演過程，經常遇到戰術干擾，敵方數量眾多且極具挑戰性，可獲得較多的推演經驗和智略點。	戦術妨害に遭遇する頻度が高く、強力な敵も多い。大量の演繹EXPと知謀ポイントを獲得できる。	추론 과정이 매우 어렵고 전술 간섭을 자주 받으며 타깃의 수량이 많아지고 강해진다. 많은 추론 경험치와 지능 점수를 획득할 수 있다.	An extremely challenging Deduction with frequent Tactical Interference and enemies of vast number and high strength. You can earn a very large amount of Deduction EXP and Intuition Points.						0	
difficult_des_10001	多个幻境构成的训练阵地，在虚实中找寻真正的破解之道	多個幻境構成的訓練陣地，在虛實中找尋真正的破解之道	いくつかの幻境で構成された訓練所、偽りの中で真実を見つけ出そう								1000	
event_name_101	遭遇作战	遭遇作戰	遭遇戦	조우 작전	Combat Encounter						0	
event_name_102	生存危机	生存危機	生存危機	생존 위기	Extreme Crisis						0	
event_name_103	特别作战	特別作戰	特別作戦	특수 작전	Special Combat						0	
event_name_104	滚石派对	滾石派對	ローリングストーンパーティー	롤링스톤 파티	Boulder Bash						0	
event_name_105	仙人叩关	仙人叩關	仙人の門叩き	극한의 경지	Immortal's Visit						0	
event_name_106	连战场域	連戰場域	連戦領域	연속 전투 구역	Gauntlet Arena						0	连战房间名称
event_name_201	安全屋	安全屋	隠れ家	대피소	Safe House						0	
event_name_401	战备补给	戰備補給	戦備補給	전투 보급	Battle Supply						0	
event_name_402	优质补给	優質補給	良質補給	고품질 보급	Premium Supply						0	高级宝箱房间名称
event_name_601	军备兑换	軍備兌換	軍備交換	군비 교환	Armament Exchange						0	
event_name_602	惊喜时刻	驚喜時刻	サプライズ	환희의 순간	Pleasant Surprise						0	
event_name_701	突发事件	突發事件	突発事件	돌발 사건	Random Event						0	
event_name_801	完成推演	完成推演	演繹を終了する	추론 완료	Deduction Complete						0	
event_name_802	无尽挑战	無盡挑戰	限界なき試練	무한 도전	Ultimate Challenge						0	
event_des_101	战士无论何时都应保持戒备，这样就不必临时准备	戰士無論何時都應保持戒備，這樣就不必臨時準備	備えあれば憂いなし、戦士は常に警戒をしなければならない。	전사는 언제나 경계를 유지해야 상시에 다급하지 않게 준비할 수 있다.	A true warrior is always ready so as to never be caught off guard.						0	
event_des_103	除自身战斗能力外，这里还考验观察和利用环境作战的能力	除自身戰鬥能力外，這裡也考驗觀察與利用環境作戰的能力	ここでは自身の戦闘能力以外に、観察力や環境を利用して作戦遂行する能力を試す	자신의 전투 능력 외에도 환경을 관찰하고 활용하여 싸우는 전투 능력도 테스트합니다.	In addition to your combat capability, your ability to observe and utilize the environment will also be tested here.						0	
event_des_104	面对乐园挑战也要做好战术计划	面對樂園挑戰也要做好戰術計劃	楽園でのチャレンジにも、しっかりとした戦術計画を立てる必要がある	낙원 도전에 맞서려면 전술 계획을 잘 세워야 합니다.	Even water park challenges require strategic tactics.						0	
event_des_105	机缘已至	機緣已至	機運到来	다가온 기회	Destiny arrives at your door.						0	
event_des_106	在限定时间内，根据清除敌方目标的波次，可以获取多个选择增益效果的机会	在限定時間內，根據清除敵方目標的波次，可以獲取多個選擇增益效果的機會	制限時間内に撃破した敵WAVE数に応じて、複数回バフを選択できる	제한된 시간 내에 제거한 타깃 웨이브 수에 따라 버프를 선택할 수 있는 여러 번의 기회가 제공됩니다.	Clear enemy waves within the time limit to earn buffs.						0	连战房间描述
event_des_201	一处隐匿的安全屋，提供了恰到好处的休憩场所，有助于制定下一步的行动计划	一處隱匿的安全屋，提供了恰到好處的休憩場所，有助於制定下一步的行動計劃	秘匿された安全な隠れ家は、適切な休息場所を提供し、次の作戦計画の策定に役立つ。	숨겨진 대피소로, 적절한 휴식처를 제공하며 다음 단계의 전투 계획 수립에 도움을 준다.	A hidden safe room for resting and preparing for the next move.						0	
event_des_401	一处战术支援点，善用支援点提供的帮助，把握优势，掌控整个战局	一處戰術支援點，善用支援點提供的幫助，把握優勢，掌握整個戰局	戦術的な支援地点が提供したサポートを上手に活用し、優位を掌握して戦況全体を制御する。	전술 보급 지점으로 보급 지점이 제공하는 이점을 잘 활용하면 우위를 쥐고 전체적인 전장을 통제할 수 있다.	A tactical support point. Make good use of it to take advantage and keep control of the entire battlefield.						0	
event_des_402	精挑细选的优质补给，可以随机获得一个强力增益	精挑細選的優質補給，可以隨機獲得一個強力增益	ランダムで強力なバフを1つ獲得できる	엄선한 고품질 보급. 랜덤으로 강력한 버프를 1개 획득할 수 있습니다.	A carefully-picked premium supply that grants a random powerful buff.						0	高级宝箱房间描述
event_des_601	决定成败的不是军备，而是使用军备的人	決定成敗的不是軍備，而是使用軍備的人	作戦の成否を決めるのは軍備ではない、軍備を使う人だ。	승패를 결정하는 것은 군비가 아니라 군비를 사용하는 사람이다.	While supplies are vital to battle, one's strategy is more vital to victory.						0	
event_des_602	运气也是实力的一部分	運氣也是實力的一部分	運も実力の一部だ	운도 실력의 일부분입니다.	Luck is a skill in itself.						0	
event_des_701	世界是你的。开启这扇门，一切皆有可能发生……	世界是你的。開啟這扇門，一切皆有可能發生……	世界はあなたのもの。この扉を開けば、なんでも可能になる……	세상은 당신의 것이다. 이 문을 열면, 모든 일련의 것들이 발생할 것이다.	The world is yours. But once the door is opened, anything might happen...						0	
event_des_801	您已完成本次悖论迷宫的战术推演	您已完成本次悖論迷宮的戰術推演	本回の逆説迷宮の演繹は完了しました。	본 역설적 미로의 전술 추론을 이미 완료하였습니다.	You've completed this Deduction in Paradoxical Labyrinth.						0	
event_des_802	踏入无尽挑战，追求身体反应与战术判断的极致挑战	踏入無盡挑戰，追求身體反應與戰術判斷的極致挑戰	限界なき試練に挑み、身体反応と戦術判断の極みを目指そう	무한 도전을 통해 신체 반응과 전술 판단의 극한 도전을 시험해 보세요.	Take on the Ultimate Challenge to push the limits of your combat reflexes and tactical abilities.						0	
